match_id,date_match,status,season_id,season_winner,home_team_id,home_team,away_team_id,away_team,winner,home_goals,away_goals
545930,2026-04-23T18:00:00Z,FINISHED,2433,,6618,Casa Pia AC,5613,Sporting Clube de Braga,Sporting Clube de Braga,0,1
545976,2026-04-24T19:15:00Z,FINISHED,2433,,7822,FC Alverca,712,FC Arouca,FC Alverca,2,1
545971,2026-04-25T14:30:00Z,FINISHED,2433,,1049,CD Tondela,5529,CD Nacional,CD Nacional,0,2
545977,2026-04-25T17:00:00Z,FINISHED,2433,,1903,Sport Lisboa e Benfica,583,Moreirense FC,Sport Lisboa e Benfica,4,1
545978,2026-04-25T19:30:00Z,FINISHED,2433,,5543,Vitória SC,496,Rio Ave FC,Vitória SC,2,0
545974,2026-04-26T14:30:00Z,FINISHED,2433,,582,GD Estoril Praia,5531,FC Famalicão,FC Famalicão,0,1
545972,2026-04-26T17:00:00Z,FINISHED,2433,,5530,CD Santa Clara,5613,Sporting Clube de Braga,CD Santa Clara,2,1
545975,2026-04-26T17:00:00Z,FINISHED,2433,,9136,CF Estrela da Amadora,503,FC Porto,FC Porto,1,2
545973,2026-04-26T19:30:00Z,FINISHED,2433,,10340,AVS,498,Sporting Clube de Portugal,Draw,1,1
545970,2026-04-27T19:15:00Z,FINISHED,2433,,5533,Gil Vicente FC,6618,Casa Pia AC,Gil Vicente FC,2,1
545933,2026-04-29T19:15:00Z,FINISHED,2433,,498,Sporting Clube de Portugal,1049,CD Tondela,Draw,2,2
545979,2026-05-02T14:30:00Z,FINISHED,2433,,5529,CD Nacional,10340,AVS,AVS,1,2
545980,2026-05-02T14:30:00Z,FINISHED,2433,,583,Moreirense FC,9136,CF Estrela da Amadora,Moreirense FC,3,2
545986,2026-05-02T14:30:00Z,FINISHED,2433,,712,FC Arouca,5530,CD Santa Clara,Draw,2,2
545983,2026-05-02T17:00:00Z,FINISHED,2433,,5531,FC Famalicão,1903,Sport Lisboa e Benfica,Draw,2,2
545981,2026-05-02T19:30:00Z,FINISHED,2433,,503,FC Porto,7822,FC Alverca,FC Porto,1,0
545985,2026-05-03T14:30:00Z,FINISHED,2433,,6618,Casa Pia AC,1049,CD Tondela,CD Tondela,0,1
545987,2026-05-03T17:00:00Z,FINISHED,2433,,5613,Sporting Clube de Braga,582,GD Estoril Praia,Draw,1,1
545982,2026-05-03T19:30:00Z,FINISHED,2433,,496,Rio Ave FC,5533,Gil Vicente FC,Draw,0,0
545984,2026-05-04T19:15:00Z,FINISHED,2433,,498,Sporting Clube de Portugal,5543,Vitória SC,Sporting Clube de Portugal,5,1
545991,2026-05-10T17:00:00Z,FINISHED,2433,,10340,AVS,503,FC Porto,AVS,3,1
545993,2026-05-10T19:30:00Z,FINISHED,2433,,7822,FC Alverca,582,GD Estoril Praia,Draw,1,1
545988,2026-05-11T19:15:00Z,FINISHED,2433,,5543,Vitória SC,6618,Casa Pia AC,Casa Pia AC,0,1
545989,2026-05-11T19:15:00Z,FINISHED,2433,,5533,Gil Vicente FC,712,FC Arouca,FC Arouca,1,3
545990,2026-05-11T19:15:00Z,FINISHED,2433,,1049,CD Tondela,583,Moreirense FC,CD Tondela,2,0
545992,2026-05-11T19:15:00Z,FINISHED,2433,,9136,CF Estrela da Amadora,5531,FC Famalicão,Draw,0,0
545994,2026-05-11T19:15:00Z,FINISHED,2433,,496,Rio Ave FC,498,Sporting Clube de Portugal,Sporting Clube de Portugal,1,4
545995,2026-05-11T19:15:00Z,FINISHED,2433,,5530,CD Santa Clara,5529,CD Nacional,CD Santa Clara,2,0
545996,2026-05-11T19:15:00Z,FINISHED,2433,,1903,Sport Lisboa e Benfica,5613,Sporting Clube de Braga,Draw,2,2
545997,2026-05-16T14:30:00Z,FINISHED,2433,,583,Moreirense FC,10340,AVS,Draw,0,0
546000,2026-05-16T14:30:00Z,FINISHED,2433,,503,FC Porto,5530,CD Santa Clara,FC Porto,1,0
546002,2026-05-16T17:00:00Z,FINISHED,2433,,5529,CD Nacional,5543,Vitória SC,CD Nacional,2,0
546003,2026-05-16T17:00:00Z,FINISHED,2433,,6618,Casa Pia AC,496,Rio Ave FC,Draw,1,1
546004,2026-05-16T17:00:00Z,FINISHED,2433,,712,FC Arouca,1049,CD Tondela,FC Arouca,3,1
546005,2026-05-16T17:00:00Z,FINISHED,2433,,5613,Sporting Clube de Braga,9136,CF Estrela da Amadora,Draw,2,2
545998,2026-05-16T19:30:00Z,FINISHED,2433,,5531,FC Famalicão,7822,FC Alverca,FC Famalicão,1,0
545999,2026-05-16T19:30:00Z,FINISHED,2433,,498,Sporting Clube de Portugal,5533,Gil Vicente FC,Sporting Clube de Portugal,3,0
546001,2026-05-16T19:30:00Z,FINISHED,2433,,582,GD Estoril Praia,1903,Sport Lisboa e Benfica,Sport Lisboa e Benfica,1,3
